ModuleGroup,Module,Report,ReportKey,CustomerReportKey,AreaName,ControllerName,ActionName,CloudApplicationKey,CloudApplicationActionKey,Querystring,Description,Note
Production Tracking,Rejection Tracking,Rejection Action Activity Summary,5187,,ProductionTracking,RejectionReports,Index,6892,22882,,,
Production Tracking,Rejection Tracking,Rejection Activity Customer Summary,1553,,VisionPlex,screen,Index,3677,7990,__actionKey=7990,,
Production Tracking,Rejection Tracking,Rejection Activity Part Summary,1028,,VisionPlex,screen,Index,1623,5930,__actionKey=5930,,
Production Tracking,Rejection Tracking,Rejection Statistics,5188,,ProductionTracking,RejectionReports,RejectionStatistics,6892,22884,,,
Production Tracking,Scrap Tracking,Downstream Scrap By Operator,2392,,VisionPlex,screen,Index,3186,7497,__actionKey=7497,,
Production Tracking,Scrap Tracking,Scrap by Container Attributes Pareto,133,,Inventory,ScrapContainerAttributesPareto,Index,4512,10573,,,
Production Tracking,Scrap Tracking,Scrap by Departments,163,216939,Inventory,ScrapSummaryByDepartment,Index,4926,14145,,Previous weeks scrap and previous 52 weeks scrap by department,
Production Tracking,Scrap Tracking,Scrap by Parts,214,216941,Inventory,ScrapSummarybypart,Index,4692,12203,,Scrap Summary by Part,
Production Tracking,Scrap Tracking,Scrap by Parts and Operations,177,216943,Inventory,ScrapSummaryByPartOperation,Index,4764,12771,,Scrap report with subtotals by part and operation,
Production Tracking,Scrap Tracking,Scrap by Parts Pareto,234,216942,Inventory,ScrapPartPareto,Index,4709,12334,,,
Production Tracking,Scrap Tracking,Scrap by Scrap Reasons Pareto,215,216944,Inventory,ScrapReasonPareto,Index,4565,10878,,Reason for Scrap - Pareto Analysis,
Production Tracking,Scrap Tracking,Scrap by Tracking Numbers,865,,VisionPlex,screen,Index,3656,7969,__actionKey=7969,,
Production Tracking,Scrap Tracking,Scrap Log by Date and Workcenter,924,,VisionPlex,screen,Index,2776,7085,__actionKey=7085,,
Production Tracking,Scrap Tracking,Scrap Log by Workcenter Type,864,,VisionPlex,screen,Index,2850,7159,__actionKey=7159,,
Production Tracking,Scrap Tracking,Scrap Pareto,95,216945,Inventory,ScrapCustomerPareto,Index,4863,13668,,Uses Customer Part,
Production Tracking,Scrap Tracking,Scrap Pieces By Part,1580,,VisionPlex,screen,Index,7315,23959,__actionKey=23959,,
Production Tracking,Scrap Tracking,Scrap Trend,1001,,Inventory,ScrapTrend,Index,7101,23495,,,
Production Tracking,Workcenter List,Get Equipment Workcenters Linked Data,11190,,ProductionTracking,WorkcenterList,GetEquipmentWorkcentersLinkedData,4421,33485,,,
Production Tracking,Workcenter List,Workcenter Bulletin Copy,1449,,VisionPlex,screen,Index,2489,6797,__actionKey=6797,,
Production Tracking,Workcenter List,Workcenter Bulletins,967,,VisionPlex,screen,Index,1885,6192,__actionKey=6192,,
Production Tracking,Workcenter List,Workcenter Load Analyses,5178,216947,Engineering,WorkcenterLoadAnalysis,Index,626,3489,,,
Production Tracking,Workcenter List,Workcenter Status,1517,,VisionPlex,screen,Index,2193,6500,__actionKey=6500,,
Production Tracking,Workcenter List,Workcenters and Equipment,958,,VisionPlex,screen,Index,2880,7189,__actionKey=7189,,
Production Tracking,Workcenter Tracking,Material Bins,221,,ProductionTracking,WorkcenterMaterialStatus,ViewMaterialBins,4770,14003,,Inventory/Material at Workcenter,
Production Tracking,Workcenter Tracking,Production Summary By Operator,2373,216946,VisionPlex,screen,Index,2845,7154,__actionKey=7154,,
Production Tracking,Workcenter Tracking,Production Summary by Workcenter Job,2365,216948,VisionPlex,screen,Index,3061,7370,__actionKey=7370,,
Production Tracking,Workcenter Tracking,Uptime Log,979,,VisionPlex,screen,Index,3551,7864,__actionKey=7864,,
Production Tracking,Workcenter Tracking,Workcenter Costs,965,,ProductionTracking,WorkCenterCost,Index,4899,13957,,,
Production Tracking,Workcenter Tracking,Workcenter Log Summaries,28,,ProductionTracking,WorkcenterLog,ViewWorkcenterLogSummary,4650,14035,,"Identical/repeated records in the Workcenter Log are grouped into a single row in this report. Rows with times less than .03 hours are hidden, but are included in the totals.",
Production Tracking,Workcenter Tracking,Workcenter Logs,176,216953,ProductionTracking,WorkcenterLog,Index,4650,11796,,Sames as the Workcenter Log from the control panel,
Production Tracking,Workcenter Tracking,Workcenter Status Summary,1516,216954,VisionPlex,screen,Index,2596,6905,__actionKey=6905,,
Production Tracking,Workcenter Tracking,Workcenter Unplanned Downtime Log Hours,1556,,VisionPlex,screen,Index,2170,6477,__actionKey=6477,,
Program Management,Program Iterations,Timing Worksheet,944,,VisionPlex,screen,Index,3948,8261,__actionKey=8261,,
Program Management,Program Manager,Customer Sales Forecast in CAR Sets,5000,,VisionPlex,screen,Index,4073,8386,__actionKey=8386,,
Program Management,Program Manager,Master Timing Chart,62,,ProgramManagement,ProgramReports,MasterTimingChartView,1097,4933,,Chart of Builds for a Program,
Program Management,Program Manager,Program Accounting Jobs,1187,,VisionPlex,screen,Index,3819,8132,__actionKey=8132,,
Program Management,Program Manager,Program Accounting Jobs Expense Budget Variance,2263,,VisionPlex,screen,Index,2658,6967,__actionKey=6967,,
Program Management,Program Manager,Program Budgeted Sales,100,,ProgramManagement,ProgramReports,Index,1097,9223,,,
Program Management,Program Manager,Program Car Set Information,104,,ProgramManagement,ProgramReports,ProgramCarSetInfoReportGridView,1097,9250,,"Qty/Vehicle,Selling and estended price by Part and Program",
Program Management,Program Manager,Program Pieces Forecast,102,,ProgramManagement,ProgramReports,ProgramSalesPiecesGridView,1097,9245,,"Summary of Production by Part. Accounts for Quantity Per Shipset.
Multiple Customer Parts per Part are added together(Quantity Per Shipset is factored in prior this)",
Program Management,Program Manager,Program Production,1587,,ProgramManagement,ProgramProductionReport,Index,544,2010,,,
Program Management,Program Manager,Program Summary Chart,5088,,VisionPlex,screen,Index,4023,8336,__actionKey=8336,,
Program Management,Program Manager,Program Updates,32,,ProgramManagement,ProgramReports,ProgramUpdatesGridView,1097,9521,,A list of programs and their updates,
Program Management,Program Manager,Program Zero Prices,99,,ProgramManagement,ProgramReports,ProgramZeroPriceReportGridView,1097,9161,,List of Program/Parts that don't have a customer part price or a po price,
Program Management,Program Manager,Programs Launching and Ending,63,,ProgramManagement,ProgramReports,ProgramsLaunchingEndingView,1097,3698,,Enterprise List of Programs that launch and end within a filtered date range. Gannt  view of years and months The program runs,
Program Management,Program Manager,Start Programs,5087,,ProgramManagement,ProgramReports,ProgramsStartReportGrid,1097,9179,,,
Program Management,Program Manager,Team Tracker Report,946,,VisionPlex,screen,Index,3825,8138,__actionKey=8138,,
Program Management,Program Manager,Total Program Material Costs,114,,ProgramManagement,ProgramReports,TotalProgramMaterialCostGridView,1097,9160,,Sum program costs over one year,
Program Management,Program Manager,Zero Material Costs,948,,VisionPlex,screen,Index,1933,6240,__actionKey=6240,,
Program Management,Research and Development Project Manager,NPD Linkages,31,,ProgramManagement,projectmanager,viewnpdlinkages,1243,4478,,A list of NPD Projects and their linkages,
Program Management,Research and Development Project Manager,NPD Research and Development Linkages,34,,ProgramManagement,projectmanager,ViewNpdRdLinkages,1243,4481,,a list of NPD Projects and the R+D Projects that are linked to then,
Program Management,Research and Development Project Manager,Research and Development NPD Linkages,33,,ProgramManagement,projectmanager,ViewRdNpdRdLinkages,1243,4480,,a list of NPD Projects and the R+D Projects that are linked to then,
Purchasing,Purchase Orders,Approved Suppliers and POs - Purch Components,910,,VisionPlex,screen,Index,2298,6605,__actionKey=6605,,
Purchasing,Purchase Orders,Approved Suppliers and POs by Item,916,,VisionPlex,screen,Index,2297,6604,__actionKey=6604,,
Purchasing,Purchase Orders,Department Spending,149,,Purchasing,PurchaseOrderReports,ViewDepartmentSpendingGrid,566,11599,,Tracks Receipts from PO's generated from Requisitions,
Purchasing,Purchase Orders,Forward Commitments by Accounting Job,186,,Purchasing,PurchaseOrderReports,ViewForwardCommitmentByAccountingJobGrid,566,11600,,,
Purchasing,Purchase Orders,Forward Commitments by Accounting Job Details,5096,,Purchasing,PurchaseOrderReports,ViewForwardCommitmentByAccountingJobDetailGrid,566,11595,,,
Purchasing,Purchase Orders,Open Purchase Order Releases,198,,Purchasing,PurchaseOrderReports,ViewReportOpenPoGrid,566,11582,,Open PO's,
Purchasing,Purchase Orders,Open Purchase Order Releases Next Due Date,233,,Purchasing,PurchaseOrderReports,ViewPOsOpenDetailGrid,566,11578,,,
Purchasing,Purchase Orders,Open Purchase Orders,199,,Purchasing,PurchaseOrderReports,ViewReportOpenPODetailGrid,566,11576,,Open Purchase Orders Item Detail,
Purchasing,Purchase Orders,Open Purchase Orders And Shippers Information,1592,,VisionPlex,screen,Index,3119,7429,__actionKey=7429,,
Purchasing,Purchase Orders,PO By Customer,5103,,VisionPlex,screen,Index,2299,6606,__actionKey=6606,,
Purchasing,Purchase Orders,PO Line Item Release,1245,,VisionPlex,screen,Index,3079,7388,__actionKey=7388,,
Purchasing,Purchase Orders,PO Supplier Acknowledgement,1567,,VisionPlex,screen,Index,7253,23744,__actionKey=23744,,
Purchasing,Purchase Orders,Purchase Order Building and Ship To,907,,VisionPlex,screen,Index,6740,22543,__actionKey=22543,,
Purchasing,Purchase Orders,Purchase Order Details,1023,,VisionPlex,screen,Index,7114,23516,__actionKey=23516,,
Purchasing,Purchase Orders,Purchase Order Line Items Due,195,,Purchasing,PurchaseOrderReports,ViewPoLineItemsDueGrid,566,11787,,Purchase Orders Due,
Purchasing,Purchase Orders,Purchase Order Line Release History,2287,216949,VisionPlex,screen,Index,2436,6743,__actionKey=6743,,
Purchasing,Purchase Orders,Purchase Order Ordered Grade Types,237,,Purchasing,PurchaseOrderReports,ViewReportPoOrderedGradeTypeGrid,566,11616,,"Material weight purchased by supplier, broken down by month, with a grade type filter.",
Purchasing,Purchase Orders,Purchase Order Ordered Sizes,238,,Purchasing,PurchaseOrderReports,ViewReportPoOrderedSizeGrid,566,11614,,Weight purchased broken down by size with grade type filter,
Purchasing,Purchase Orders,Purchase Order Price Averages,5098,216950,Purchasing,PurchaseOrderReports,ViewPriceAverageGrid,566,11602,,,
Purchasing,Purchase Orders,Purchase Order Receipts,196,216951,Purchasing,PurchaseOrderReports,ViewReportReceiptsGrid,566,11610,,Receipts from Purchasing,
Purchasing,Purchase Orders,Purchase Order Receipts Less Returns,137,,Purchasing,PurchaseOrderReports,ViewReceiptsLessReturnsGrid,566,11604,,Receipts Less Returns,
Purchasing,Purchase Orders,Purchase Order Release Pickups,168,,Purchasing,PurchaseOrderReports,ViewReleasePickupGrid,566,11584,,Report of releases broken up by supplier and PO Ship To.,
Purchasing,Purchase Orders,Purchase Order Releases,94,,Purchasing,PurchaseOrderReports,ViewReleasesGrid,566,11586,,Report of Purchase Order Releases,
Purchasing,Purchase Orders,Purchase Order Releases by Week for Suppliers,171,,Purchasing,PurchaseOrderReports,ViewReleasesByWeekSupplierGrid,566,11589,,A report of all active releases by week by supplier.,
Purchasing,Purchase Orders,Purchase Order Releases Due,93,216952,Purchasing,PurchaseOrderReports,ViewReleasesDueGrid,566,11587,,"Report to replace 3 PO Reports:
Open Purchase Orders
Open PO Detail
Purchase Orders Due",
Purchasing,Purchase Orders,Purchase Order Spending,197,,Purchasing,PurchaseOrderReports,ViewSpendingGrid,566,11613,,Spending,
Purchasing,Purchase Orders,Purchase Order Spending Releases Due,164,,Purchasing,PurchaseOrderReports,ViewSpendingReleasesDueGrid,566,11591,,Spending & Releases Due,
Purchasing,Purchase Orders,Purchase Order Value Summaries,5093,,Purchasing,PurchaseOrderReports,ViewPOValueSummaryGrid,566,11580,,,
Purchasing,Purchase Orders,Purchase Order Values,912,,VisionPlex,screen,Index,3068,7377,__actionKey=7377,,
Purchasing,Purchase Orders,Purchasing Dashboard,2252,,VisionPlex,screen,Index,7305,23931,__actionKey=23931,,
Purchasing,Purchase Orders,Purchasing Receipts History,940,,VisionPlex,screen,Index,2062,6369,__actionKey=6369,,
Purchasing,Purchase Orders,Purchasing Receipts With Grouping,5766,,VisionPlex,screen,Index,7645,25540,__actionKey=25540,,
Purchasing,Purchase Orders,Receipt History Summary,1160,,VisionPlex,screen,Index,1503,5808,__actionKey=5808,,
Purchasing,Purchase Orders,Release Point In Time,5903,,VisionPlex,screen,Index,3867,8180,__actionKey=8180,,
Purchasing,Purchase Orders,Releases by Supplier ,5097,,Purchasing,PurchaseOrderReports,ViewReleasesBySupplierGrid,566,11597,,,
Purchasing,Purchase Orders,Releases by Supplier (by Period),1324,,VisionPlex,screen,Index,7259,23759,__actionKey=23759,,
Purchasing,Purchase Orders,Releases Due Summary,5584,,Purchasing,PurchaseOrderReports,ViewReleasesDueSummaryGrid,566,25817,,,
Purchasing,Purchase Orders,Spending by Department,1573,,VisionPlex,screen,Index,6731,22531,__actionKey=22531,,
Purchasing,Purchase Orders,Supplier Purchases,240,,Purchasing,PurchaseOrderReports,ViewReportSupplierPurchasesGrid,566,11611,,"List of all purchases by supplier, for a specified date range.",
Purchasing,Purchase Orders,Supplier Releases Weekly Multi-Entity,1578,,VisionPlex,screen,Index,4105,8418,__actionKey=8418,,
Purchasing,Purchase Orders,Supplier Weekly Releases,180,,Purchasing,PurchaseOrderReports,ViewSupplierWeeklyReleasesGrid,566,11596,,A weekly supplier release report based of purchase orders.,
Purchasing,Receiving,Cost of Goods Received,67,,Purchasing,ReceivingReports,viewcostofgoodsreceivedgrid,1205,10362,,Cost of Goods Received at Standard Cost,
Purchasing,Receiving,Job Requirements for Receiving,975,,VisionPlex,screen,Index,1998,6305,__actionKey=6305,,
Purchasing,Receiving,Material Cost History,46,,Purchasing,ReceivingReports,ViewMaterialCostHistoryGrid,1205,18111,,,
Purchasing,Receiving,Part and Supply Item Receipts,2235,,VisionPlex,screen,Index,2798,7107,__actionKey=7107,,
Purchasing,Receiving,Purchasing Releases,200,,Purchasing,ReceivingReports,viewreleasereportgrid,1205,14444,,,
Purchasing,Receiving,Receipt History ,5100,,Purchasing,ReceiptHistory,ViewReceiptHistoryReadOnlyGrid,4819,25042,,,
Purchasing,Receiving,Receipt Tool Log,47,,Purchasing,ReceivingReports,viewreceipttoolloggrid,1205,14043,,Displays all the Tool Receipts for a given Date range and filter set.,
Purchasing,Receiving,Receipts by Date,1591,,VisionPlex,screen,Index,3047,7356,__actionKey=7356,,
Purchasing,Receiving,Receipts by PO Line,1,,Purchasing,ReceivingReports,viewreceivingreportgrid,1205,14047,,Purchasing receiving report,
Purchasing,Receiving,Receipts by Supplier,182,,Purchasing,ReceivingReports,viewreceiptsbysuppliergrid,1205,14445,,,
Purchasing,Receiving,Receipts Grouped by Finalized Status,69,,Purchasing,ReceivingReports,Index,1205,4133,,A report to show all items physically received in a day.,
Purchasing,Receiving,Receiving Inspections,983,,VisionPlex,screen,Index,2300,6607,__actionKey=6607,,
Purchasing,Receiving,Receiving Log,70,,Purchasing,ReceivingReports,viewreceivingloggrid,1205,14046,,A report to show all items physically received in a day.,
Purchasing,Receiving,Supplier Pricing Receipts,378,,VisionPlex,screen,Index,2984,7293,__actionKey=7293,,
Purchasing,Requisitions,Purchase Expense Summary,5635,,VisionPlex,screen,Index,2437,6744,__actionKey=6744,,
Purchasing,Supplier Master Data Management,Account-Supplier Cross-Reference,5648,,VisionPlex,screen,Index,2397,6704,__actionKey=6704,,
Purchasing,Supplier Master Data Management,Address Labels,370,,Purchasing,SupplierReport,AddressLabelsView,1183,5332,,,
Purchasing,Supplier Master Data Management,Master Supplier List - Suppliers Not Linked,1016,,VisionPlex,screen,Index,2288,6595,__actionKey=6595,,
Purchasing,Supplier Master Data Management,Minority Supplier Reports,372,,Purchasing,SupplierReport,MinorityView,1183,9253,,,
Purchasing,Supplier Master Data Management,Parent Child Reports,374,,Purchasing,SupplierReport,SupplierParentChildReportView,1183,9259,,,
Purchasing,Supplier Master Data Management,Supplier Address Report,371,,Purchasing,SupplierReport,Index,1183,4044,,,
Purchasing,Supplier Master Data Management,Supplier Change History,1546,,VisionPlex,screen,Index,4433,10289,__actionKey=10289,,
Purchasing,Supplier Master Data Management,Supplier Planning,224,,Purchasing,SupplierPlanning,SupplierPlanningReportView,1157,5685,,,
Purchasing,Supplier Master Data Management,Suppliers and Approved Purchases,373,,Purchasing,SupplierReport,SuppliersAndApprovedPurchasesView,1183,9257,,,
Purchasing,Supplier Master Data Management,Suppliers Summary,1545,,VisionPlex,screen,Index,1889,6196,__actionKey=6196,,
Purchasing,Supplier Master Data Management,Suppliers without Users,1193,,VisionPlex,screen,Index,2295,6602,__actionKey=6602,,
Purchasing,Supplier Returns,Supplier PPM,1593,,VisionPlex,screen,Index,3692,8005,__actionKey=8005,,
Purchasing,Supplier Returns,Supplier Returns Summary,986,,VisionPlex,screen,Index,2270,6577,__actionKey=6577,,
Purchasing,Supplies (MRO),Excessive Supply Usage,1379,,VisionPlex,screen,Index,1625,5932,__actionKey=5932,,
Purchasing,Supplies (MRO),High Cost Item Usage Summary,1569,,VisionPlex,screen,Index,2471,6779,__actionKey=6779,,
Purchasing,Supplies (MRO),Supplies Data,985,,VisionPlex,screen,Index,2399,6706,__actionKey=6706,,
Purchasing,Supplies (MRO),Supplies Inventory Valuation,987,,VisionPlex,screen,Index,1555,5861,__actionKey=5861,,
Purchasing,Supplies (MRO),Supply Usage Summary by Date,1031,,VisionPlex,screen,Index,7118,23537,__actionKey=23537,,
Purchasing,Supply Crib Management,Supply Item Usage Accounts,54,,Purchasing,SupplyReports,ItemUsageAccountReportView,4501,10491,,"Item Usage by Account (has cost)
Cost is calculated using an average of recipt prices. If none are available, it uses the lowest supplier price.
Price Conversion is taken into account",
Purchasing,Supply Crib Management,Supply Item Usage Report,201,216956,Purchasing,SupplyReports,Index,4501,10714,,,
Purchasing,Supply Crib Management,Supply Items Inventory Report,908,216955,VisionPlex,screen,Index,1992,6299,__actionKey=6299,,
Quality,Checklist System,APQP Timing,5133,,Quality,APQPStatusReport,Index,1291,5051,,,
Quality,Checklist System,Checklist Quote Summary,1576,,Quality,Checklists,ViewQuoteSummaryReport,5527,18189,,,
Quality,Checksheets and Process Instructions,Checksheet Container Crosstab,314,,Quality,ChecksheetReports,ViewChecksheetContainerCrosstab,1177,14517,,,
Quality,Checksheets and Process Instructions,Checksheet Data Crosstab Report,6467,,VisionPlex,screen,Index,7908,27163,__actionKey=27163,,
Quality,Checksheets and Process Instructions,Checksheet Data Crosstab Report Setup,6466,,VisionPlex,screen,Index,7914,27182,__actionKey=27182,,
Quality,Checksheets and Process Instructions,Checksheet Data Crosstabs,313,,Quality,ChecksheetReports,ViewChecksheetDataCrosstab,1177,11571,,,
Quality,Checksheets and Process Instructions,Containers,317,,Quality,ChecksheetReports,Container,1177,4546,,,
Quality,Checksheets and Process Instructions,Failure Modes,316,282114,Quality,ChecksheetReports,FailureMode,1177,4550,,,
Quality,Checksheets and Process Instructions,Failure Modes Analysis,315,282115,Quality,ChecksheetReports,FailureModesAnalysis,1177,4473,,,
Quality,Checksheets and Process Instructions,Inspection History,318,216957,Quality,ChecksheetReports,inspectionhistory,1177,4018,,,
Quality,Checksheets and Process Instructions,Partial Checksheets,2259,,VisionPlex,screen,Index,3103,7412,__actionKey=7412,,
Quality,Continuous Improvement Project Tracking,Improvement Projects by Month,361,,Quality,ImprovementProjectByMonth,Index,570,2095,,,
Quality,Continuous Improvement Project Tracking,Improvement Projects by Month,802,,Quality,ImprovementProject,ByMonth,340,9363,,,
Quality,Control Plans,Checksheet Launchers,397,216423,VisionPlex,screen,Index,2490,6798,__actionKey=6798,,
Quality,Control Plans,Control Plan History By Line,1559,,VisionPlex,screen,Index,2261,6568,__actionKey=6568,,
Quality,Cost Recovery,Cost Recovery Current Backlog,5009,,VisionPlex,screen,Index,3802,8115,__actionKey=8115,,
Quality,Cost Recovery,Cost Recovery Dollars By Status,1551,,VisionPlex,screen,Index,3817,8130,__actionKey=8130,,
Quality,Cost Recovery,Cost Recovery Dollars By Supplier,1544,,VisionPlex,screen,Index,3813,8126,__actionKey=8126,,
Quality,FMEA,Failure Mode and Effects Analyses (Alternate),5189,282116,Quality,Fmea,Fmea2ViewGrid,314,10772,,,
Quality,FMEA,FMEA RPN Analysis,1206,,VisionPlex,screen,Index,3806,8119,__actionKey=8119,,
Quality,Part Specifications,Container Quality,1561,,VisionPlex,screen,Index,3731,8044,__actionKey=8044,,
Quality,Part Specifications,Correct Invalid SpecRev Records,8100,,VisionPlex,screen,Index,8259,29447,__actionKey=29447,,
Quality,Part Specifications,Part Specification Revision History,16368,,VisionPlex,screen,Index,2526,6835,__actionKey=6835,,
Quality,Problem Control,Actual Status,1614,,Quality,ProblemControlCustomReporting,ViewActualStatusGrid,7343,24454,,,
Quality,Problem Control,Actual Status 8D,2266,,Quality,ProblemControlCustomReporting,ViewActualStatus8DGrid,7343,24856,,,
Quality,Problem Control,Average Days to Problem Resolution,325,,Quality,ProblemControlCharts,ViewProblemGraphByResolutionAverage,4781,13018,,,
Quality,Problem Control,Building Defect Problem Pareto,1523,,VisionPlex,screen,Index,4013,8326,__actionKey=8326,,
Quality,Problem Control,Concerns By Defect,2273,,Quality,ProblemControlCustomReporting,ViewConcernsByDefect,7343,24845,,,
Quality,Problem Control,Concerns By Severity,2272,,Quality,ProblemControlCustomReporting,viewconcernsbyseverity,7343,24065,,,
Quality,Problem Control,Concerns By Type,2271,,Quality,ProblemControlCustomReporting,ViewConcernsByType,7343,24842,,,
Quality,Problem Control,Corrective Action Log,2270,,Quality,ProblemControlCustomReporting,ViewCorrectiveActionLogGrid,7343,24854,,,
Quality,Problem Control,Customer Problems By Customer,2269,,Quality,ProblemControlCustomReporting,ViewCustomerProblemsByCustomerChart,7343,24840,,,
Quality,Problem Control,Customer Problems By Customer Location,2268,,Quality,ProblemControlCustomReporting,ViewCustomerProblemsByCustomerLocationChart,7343,24069,,,
Quality,Problem Control,Customer Problems By Plant,2267,,Quality,ProblemControlCustomReporting,ViewCustomerProblemsByPlant,7343,24034,,,
Quality,Problem Control,Enterprise Problem Counts ,328,,Quality,ProblemControlCharts,ViewProblemsByProblemCountEnterprise,4781,14686,,,
Quality,Problem Control,Enterprise Problems by Resolution Average,329,,Quality,ProblemControlCharts,ViewProblemsByResolutionAverageEnterprise,4781,18842,,,
Quality,Problem Control,New and Open Problems by Month,26,,Quality,ProblemControlCharts,ProblemsByMonth,4781,18928,,,
Quality,Problem Control,Open Problem Control Log,2274,,Quality,ProblemControlCustomReporting,ViewOpenProblemControlLogGrid,7343,24852,,,
Quality,Problem Control,Open Problem Count by Age,324,,Quality,ProblemControlCharts,ViewProblemGraphByOpenAge,4781,18844,,,
Quality,Problem Control,Opened and Closed Problems By Month,5653,,VisionPlex,screen,Index,3723,8036,__actionKey=8036,,
Quality,Problem Control,Problem Action Throughput,1558,,VisionPlex,screen,Index,3767,8080,__actionKey=8080,,
Quality,Problem Control,Problem by Building Summary,241,,Quality,ProblemControlReporting,ViewProblemReportByBuildingSummary,4959,18520,,,
Quality,Problem Control,Problem Control by Area,25,,Quality,ProblemControlReporting,ViewProblemReportByArea,4959,18491,,,
Quality,Problem Control,Problem Control by Champion,1210,,Quality,ProblemControlReporting,ViewProblemControlReportingProblemReportByChampion,4959,23866,,,
Quality,Problem Control,Problem Control by Corrective Action Status,101,,Quality,ProblemControlReporting,ViewProblemReportByCorrectiveActionStatus,4959,18306,,Report used to display a Problems Corrective Action Status Information.,
Quality,Problem Control,Problem Control by Current Corrective Action,156,,Quality,ProblemControlReporting,ViewProblemReportByCurrentCorrectiveActionGrid,4959,14334,,Report grid displaying problem summary with root cause and latest corrective action,
Quality,Problem Control,Problem Control by Initial Response,96,,Quality,ProblemControlReporting,ViewProblemReportByInitialResponse,4959,18518,,Report used to display Initial Reponse information as it pertains to a problem record.  Major use is its ability to show problems with late initial responses.,
Quality,Problem Control,Problem Control by Part,209,,Quality,ProblemControlReporting,ViewProblemReportByPart,4959,18525,,Problems By Part No,
Quality,Problem Control,Problem Control by Part Product Type,152,,Quality,ProblemControlReporting,ViewProblemReportByPartProductType,4959,18761,,Problem Report by Commodity,
Quality,Problem Control,Problem Control by Supplier,1211,,Quality,ProblemControlReporting,ViewProblemControlReportingProblemReadAcrossBySupplierGrid,4959,23105,,,
Quality,Problem Control,Problem Control Disposition History,320,,Quality,ProblemControlReporting,ViewProblemControlReportingProblemDispositionReport,4959,19147,,,
Quality,Problem Control,Problem Control History by Defect Type,18,,Quality,ProblemControlReporting,ProblemReportByDefectType,4959,18495,,,
Quality,Problem Control,Problem Control Log,2275,,Quality,ProblemControlCustomReporting,ViewProblemControlLogGrid,7343,24455,,,
Quality,Problem Control,Problem Control Pareto Chart by Customer,1167,,Quality,ProblemControlParetoCharts,ViewProblemControlParetoChartsByCustomer,5503,23009,,,
Quality,Problem Control,Problem Control Pareto Chart by Part,259,,Quality,ProblemControlParetoCharts,ViewProblemPartPareto,5503,18208,,,
Quality,Problem Control,Problem Control Pareto Chart by Responsible Area,1170,,Quality,ProblemControlParetoCharts,ViewProblemControlParetoChartsByResponsibleAreaDetail,5503,23817,,,
Quality,Problem Control,Problem Control Pareto Chart by Root Cause,1171,,Quality,ProblemControlParetoCharts,ViewProblemControlParetoChartsByRootCause,5503,23811,,,
Quality,Problem Control,Problem Control Pareto Charts,256,,Quality,ProblemControlParetoCharts,Index,5503,18500,,,
Quality,Problem Control,Problem Control Pareto Charts by Building,257,,Quality,ProblemControlParetoCharts,ViewProblemControlProblemBuildingParetoChart,5503,18498,,,
Quality,Problem Control,Problem Control Pareto Charts by Defect Type,1168,,Quality,ProblemControlParetoCharts,ViewProblemControlParetoChartsByDefectType,5503,22980,,,
Quality,Problem Control,Problem Control Pareto Charts by Responsible Area,1169,,Quality,ProblemControlParetoCharts,ViewProblemControlParetoChartsByResponsibleArea,5503,23813,,,
Quality,Problem Control,Problem Control Pareto Graphs by Supplier,258,,Quality,ProblemControlParetoCharts,ViewProblemParetoGraphBySupplier,5503,18051,,,
Quality,Problem Control,Problem Count By Month,1409,,VisionPlex,screen,Index,3725,8038,__actionKey=8038,,
Quality,Problem Control,Problem Count by Supplier,332,,Quality,ProblemControlCharts,ViewProblemSuppliers,4781,18850,,,
Quality,Problem Control,Problem Count Distribution over Calendar Year,331,,Quality,ProblemControlCharts,ViewProblemSummary6Report,4781,18848,,,
Quality,Problem Control,Problem Defect Types,1226,,VisionPlex,screen,Index,4058,8371,__actionKey=8371,,
Quality,Problem Control,Problem Graph Submission History,2276,,Quality,ProblemControlCustomReporting,ViewProblemGraphSubmissionHistoryChart,7343,24860,,,
Quality,Problem Control,Problem Overview History,327,,Quality,ProblemControlCharts,ViewProblemOverviewReport,4781,18836,,,
Quality,Problem Control,Problem Quantity Rejected,2277,,Quality,ProblemControlCustomReporting,ViewProblemQuantityRejectedGrid,7343,24862,,,
Quality,Problem Control,Problems,2294,,VisionPlex,screen,Index,3849,8162,__actionKey=8162,,
Quality,Problem Control,Problems By Champion Average Resolution,1522,,VisionPlex,screen,Index,3758,8071,__actionKey=8071,,
Quality,Problem Control,Problems By Date,1521,,VisionPlex,screen,Index,3008,7317,__actionKey=7317,,
Quality,Problem Control,Problems By Defect,2278,,Quality,ProblemControlCustomReporting,viewproblemsbydefect,7343,24147,,,
Quality,Problem Control,Problems by Defect Type,323,,Quality,ProblemControlCharts,ViewProblemControlChartsProblemGraphByDefectType,4781,18852,,,
Quality,Problem Control,Problems by Month ,333,,Quality,ProblemControlCharts,ViewProblemsByMonth,4781,18840,,,
Quality,Problem Control,Problems By Part Group,2293,,VisionPlex,screen,Index,3771,8084,__actionKey=8084,,
Quality,Problem Control,Problems By Part Product Line,1520,,VisionPlex,screen,Index,3768,8081,__actionKey=8081,,
Quality,Problem Control,Problems By Problem Age,319,,Quality,ProblemControlReporting,Index,4959,18489,,,
