DataSourceKey,DataSourceName,StoredProcedureName,DataSourceType,DatabaseName,ModuleGroup,ModuleName,InputCount,OutputCount,ReadRowLimit,GlobalAllow,SelfServiceable,Description,AddDate,UpdateDate
4793,PO_Document_Get (Purchasing),PO_Document_Get,Stored Procedure,Purchasing,Purchasing,Purchase Orders,1,96,1000,true,1,,2014-08-06T09:07:21.197Z,2016-01-06T15:32:05.593Z
15326,PO_Get (Purchasing),PO_Get,Stored Procedure,Purchasing,Purchasing,Purchase Orders,46,49,1000,true,1,Note: This data source should not be used on a VisionPlex screen that is accessible by supplier users.,2015-09-04T16:39:22.86Z,2019-12-19T19:32:03.423Z
19022,PO_Line_Item_Release_Get (Purchasing),PO_Line_Item_Release_Get,Stored Procedure,Purchasing,Purchasing,Purchase Orders,3,32,1000,true,1,"Gets xPCN PO_Keys from three sources:
  1. PO_Keys by PO's Update_Date (Does not consider Add_Date)
  2. PO_Keys by Line_Item's Update_Date or Add_Date
  3. PO_Keys by Release's Update_Date or Add_Date",2015-09-04T17:39:44.42Z,2024-06-10T19:34:28.993Z
9062,PO_No_From_PO_Key_Get (Purchasing),PO_No_From_PO_Key_Get,Stored Procedure,Purchasing,Purchasing,Purchase Orders,1,4,1000,true,1,,2014-12-17T13:10:49.14Z,2015-02-18T09:35:21.493Z
2884,PO_Picker_Get (Purchasing),PO_Picker_Get,Stored Procedure,Purchasing,Purchasing,Purchase Orders,4,8,1000,true,1,Note: This data source should not be used on a VisionPlex screen that is accessible by supplier users.,2014-05-26T12:33:17.707Z,2019-12-19T18:47:50.7Z
16256,PO_Release_Changes_Get (Purchasing),PO_Release_Changes_Get,Stored Procedure,Purchasing,Purchasing,Purchase Orders,6,12,1000,true,1,,2015-09-04T16:53:04.423Z,2015-09-04T16:56:51.613Z
2807,PO_Types_Get (Purchasing),PO_Types_Get,Stored Procedure,Purchasing,Purchasing,Purchase Orders,3,30,1000,true,1,,2014-05-22T17:00:30.3Z,2017-05-02T16:49:07.52Z
9,PO_Types_Picker_Get (Purchasing),PO_Types_Picker_Get,Stored Procedure,Purchasing,Purchasing,Purchase Orders,4,2,1000,true,1,Note: This data source should not be used on a VisionPlex screen that is accessible by supplier users.,2014-02-01T05:00:00Z,2019-12-19T16:03:22.113Z
3434,POs_By_Part_Default_Status_Get (Purchasing),POs_By_Part_Default_Status_Get,Stored Procedure,Purchasing,Purchasing,Purchase Orders,5,11,1000,true,1,,2014-06-16T15:59:46.103Z,2024-01-05T16:06:43.07Z
21338,POs_for_Created_Date_Get (Purchasing),POs_for_Created_Date_Get,Stored Procedure,Purchasing,Purchasing,Purchase Orders,6,37,1000,true,1,,2015-09-04T18:11:02.22Z,
10,POs_Get (Purchasing),POs_Get,Stored Procedure,Purchasing,Purchasing,Purchase Orders,47,49,600,true,1,,2014-02-01T05:00:00Z,2023-12-12T15:04:10.333Z
14828,POs_Issued_By_Update (Purchasing),POs_Issued_By_Update,Stored Procedure,Purchasing,Purchasing,Purchase Orders,6,0,1000,true,1,,2015-08-28T10:24:51.02Z,2019-07-17T17:42:24.86Z
3043,Purchasing_Receipts_Get_Master (Purchasing),Purchasing_Receipts_Get_Master,Stored Procedure,Purchasing,Purchasing,Receiving,26,42,1000,true,1,,2014-05-30T13:10:24.5Z,2022-10-04T15:27:57.573Z
16845,Purchasing_Receipts_History_Get (Purchasing),Purchasing_Receipts_History_Get,Stored Procedure,Purchasing,Purchasing,Receiving,4,14,1000,true,1,,2015-09-04T17:12:09.34Z,2022-11-01T15:41:50.147Z
19057,Receipts_By_Date_Get (Purchasing),Receipts_By_Date_Get,Stored Procedure,Purchasing,Purchasing,Receiving,2,18,1000,true,1,,2015-09-04T17:40:48.943Z,2016-10-06T15:35:56.917Z
15303,Receipts_Get (Purchasing),Receipts_Get,Stored Procedure,Purchasing,Purchasing,Receiving,6,8,1000,true,1,,2015-09-04T16:39:15.417Z,2024-10-07T12:55:47.35Z
5022,Receiving_Log_Get (Purchasing),Receiving_Log_Get,Stored Procedure,Purchasing,Purchasing,Receiving,14,25,2000,true,1,,2014-08-12T10:01:20.343Z,2022-07-28T17:04:43.623Z
2766,Release_Add (Purchasing),Release_Add,Stored Procedure,Purchasing,Purchasing,Purchase Orders,21,7,1000,true,1,,2014-05-20T17:17:54.8Z,2017-10-31T18:15:52.41Z
19425,Release_Add_Update (Purchasing),Release_Add_Update,Stored Procedure,Purchasing,Purchasing,Purchase Orders,8,3,1000,true,1,,2015-09-04T17:53:25.877Z,2019-02-07T19:43:08.613Z
2768,Release_Get (Purchasing),Release_Get,Stored Procedure,Purchasing,Purchasing,Purchase Orders,2,26,1000,true,1,,2014-05-20T16:44:51.28Z,2015-09-04T18:04:32.157Z
6200,Releases_Get (Purchasing),Releases_Get,Stored Procedure,Purchasing,Purchasing,Purchase Orders,3,24,1000,true,1,,2014-09-11T11:25:10.29Z,2024-08-02T14:53:13.24Z
17821,Releases_h_Get (Purchasing),Releases_h_Get,Stored Procedure,Purchasing,Purchasing,Purchase Orders,15,19,1000,true,1,,2015-09-04T17:26:00.197Z,2025-07-22T09:32:21.12Z
2889,Releases_Supplier_On_Order_Get (Purchasing),Releases_Supplier_On_Order_Get,Stored Procedure,Purchasing,Purchasing,Purchase Orders,25,79,1000,true,1,,2014-05-27T16:04:44.547Z,2018-05-11T00:49:26.287Z
15466,Releases_Supplier_On_Order_Get2 (Purchasing),Releases_Supplier_On_Order_Get2,Stored Procedure,Purchasing,Purchasing,Purchase Orders,15,43,1000,true,1,,2015-09-04T16:41:06.98Z,
2891,Report_PPV_Price_Comparison_Get (Purchasing),Report_PPV_Price_Comparison_Get,Stored Procedure,Purchasing,Costing,Advanced Standard Costing,14,18,1000,true,1,,2014-05-27T13:22:59.02Z,2015-09-04T17:43:47.327Z
3046,Report_Releases_Due (Purchasing),Report_Releases_Due,Stored Procedure,Purchasing,Purchasing,Purchase Orders,29,45,1000,true,1,,2014-05-30T20:07:26.763Z,2023-10-03T18:07:59.167Z
3047,Report_Supplier_Releases_Weekly_Get (Purchasing),Report_Supplier_Releases_Weekly_Get,Stored Procedure,Purchasing,Purchasing,Purchase Orders,2,33,1000,true,1,,2014-05-30T12:17:04.087Z,2015-09-04T18:30:34.86Z
2893,Requisition_Existing_PO_Confirm_Get (Purchasing),Requisition_Existing_PO_Confirm_Get,Stored Procedure,Purchasing,Purchasing,Requisitions,2,30,1000,true,1,,2014-05-23T13:36:49.797Z,2015-09-04T18:02:29.717Z
2894,Requisition_New_PO_Confirm_Get (Purchasing),Requisition_New_PO_Confirm_Get,Stored Procedure,Purchasing,Purchasing,Requisitions,1,27,1000,true,1,,2014-05-23T20:27:12.54Z,2019-11-14T18:24:38.37Z
2977,Requisition_Statuses_Picker_Get (Purchasing),Requisition_Statuses_Picker_Get,Stored Procedure,Purchasing,Purchasing,Requisitions,2,2,1000,true,1,,2014-05-29T13:56:25.42Z,2015-09-04T17:57:19.54Z
2897,Requisition2_Get (Purchasing),Requisition2_Get,Stored Procedure,Purchasing,Purchasing,Requisitions,1,69,1000,true,1,,2014-05-23T10:26:00.62Z,2022-07-12T13:32:31.487Z
4272,Requisitions2_Get (Purchasing),Requisitions2_Get,Stored Procedure,Purchasing,Purchasing,Requisitions,30,59,1000,true,1,,2014-07-12T12:57:33.83Z,2019-11-14T18:23:02.583Z
4141,RFQs_Get (Purchasing),RFQs_Get,Stored Procedure,Purchasing,Purchasing,RFQ Management,23,29,1000,true,1,,2014-07-14T21:22:45.63Z,2016-06-06T15:55:54.267Z
2988,Ship_Tos_Get (Purchasing),Ship_Tos_Get,Stored Procedure,Purchasing,Purchasing,Purchase Orders,2,12,1000,true,1,,2014-05-28T16:29:13.337Z,2015-09-04T17:40:54.68Z
19445,Supplier_On_Time_Receipts_Get (Purchasing),Supplier_On_Time_Receipts_Get,Stored Procedure,Purchasing,Purchasing,Receiving,3,4,1000,true,1,,2015-09-04T17:53:31.903Z,
16542,Supply_Items_Get (Purchasing),Supply_Items_Get,Stored Procedure,Purchasing,Purchasing,Supplies (MRO),5,7,1000,true,1,,2015-09-04T17:05:28.307Z,
184,Tax_Code_Get (Purchasing),Tax_Code_Get,Stored Procedure,Purchasing,Purchasing,Purchase Orders,1,40,1000,true,1,,2013-12-04T22:20:59.043Z,2024-01-09T14:34:55.12Z
147,Tax_Codes_Get (Purchasing),Tax_Codes_Get,Stored Procedure,Purchasing,Purchasing,Purchase Orders,2,32,1000,true,1,,2013-11-25T02:10:13.707Z,2017-02-23T18:46:46.397Z
238067,Allergens_Get (Quality),Allergens_Get,Stored Procedure,Quality,Quality,HACCP,2,2,1000,true,1,,2024-05-01T18:29:42.223Z,2024-09-12T14:30:41.743Z
9123,Chart_Types_Get (Quality),Chart_Types_Get,Stored Procedure,Quality,Quality,SPC,1,3,1000,true,1,,2014-12-19T12:38:29.54Z,2017-04-21T14:12:10.96Z
2199,Checklist_Overview_Get (Quality),Checklist_Overview_Get,Stored Procedure,Quality,Quality,Checklist System,1,16,1000,true,1,,2014-04-16T10:55:55.58Z,2015-09-04T18:11:44.883Z
17473,Checksheet_Data_By_Containers_Get (Quality),Checksheet_Data_By_Containers_Get,Stored Procedure,Quality,Quality,Checksheets and Process Instructions,6,6,1000,true,1,,2015-09-04T17:21:25.747Z,
81,Checksheet_Get_Single (Quality),Checksheet_Get_Single,Stored Procedure,Quality,Quality,Checksheets and Process Instructions,2,64,1000,true,1,,2013-11-05T15:50:08.85Z,2020-10-16T17:43:07.16Z
30949,Checksheet_History_Crosstab_Get (Quality),Checksheet_History_Crosstab_Get,Stored Procedure,Quality,Quality,Checksheets and Process Instructions,8,13,1000,true,1,,2018-07-02T12:48:58.893Z,2018-07-17T16:13:11.837Z
9133,Checksheet_Traversal_With_Control_Data_Get (Quality),Checksheet_Traversal_With_Control_Data_Get,Stored Procedure,Quality,Quality,Checksheets and Process Instructions,19,98,1000,true,1,,2014-12-19T12:47:08.52Z,2015-09-04T17:45:02.737Z
2998,Checksheet_Types_Get (Quality),Checksheet_Types_Get,Stored Procedure,Quality,Quality,Checksheets and Process Instructions,1,8,1000,true,1,,2014-06-02T17:42:57.29Z,2015-09-04T17:24:35.847Z
21773,Checksheet_With_Measurements_Web_Service_Add (Quality),Checksheet_With_Measurements_Web_Service_Add,Stored Procedure,Quality,Quality,Checksheets and Process Instructions,14,7,1000,true,1,,2015-09-04T18:16:42.347Z,2022-08-03T13:51:22.91Z
4142,Checksheets_Get (Quality),Checksheets_Get,Stored Procedure,Quality,Quality,Checksheets and Process Instructions,24,26,5000,true,1,,2014-07-15T13:07:37.277Z,2017-04-04T18:17:08.673Z
11538,Checksheets_Of_Serial_No_Get2 (Quality),Checksheets_Of_Serial_No_Get2,Stored Procedure,Quality,Quality,Checksheets and Process Instructions,1,7,1000,true,1,,2015-02-27T09:53:39.81Z,2015-09-04T16:51:59.403Z
18718,Checksheets_With_Job_Get (Quality),Checksheets_With_Job_Get,Stored Procedure,Quality,Quality,Checksheets and Process Instructions,18,21,1000,true,1,,2015-09-04T17:36:36.15Z,
27368,Control_Panel_Specifications_Get (Quality),Control_Panel_Specifications_Get,Stored Procedure,Quality,Production Tracking,Control Panel,3,11,1000,true,1,,2016-02-23T08:29:25.213Z,2023-02-28T17:57:19.563Z
9106,Control_Plan_Add_Simple (Quality),Control_Plan_Add_Simple,Stored Procedure,Quality,Quality,Control Plans,8,1,1000,true,1,,2014-12-18T10:46:38.037Z,2021-03-16T12:54:38.05Z
7262,Control_Plan_Get (Quality),Control_Plan_Get,Stored Procedure,Quality,Quality,Control Plans,2,40,1000,true,1,,2014-10-17T13:06:29.65Z,2022-10-19T15:09:40Z
3752,Control_Plan_Key_Get (Quality),Control_Plan_Key_Get,Stored Procedure,Quality,Quality,Control Plans,3,4,1000,true,1,,2014-06-24T18:04:38.447Z,2015-09-04T17:31:34.09Z
8881,Control_Plan_Limited_Specifcation_List_Get (Quality),Control_Plan_Limited_Specifcation_List_Get,Stored Procedure,Quality,Quality,Control Plans,6,11,1000,true,1,,2014-12-12T16:36:24.377Z,2023-10-10T14:26:26.867Z
22774,Control_Plan_Line_Upload_Add (Quality),Control_Plan_Line_Upload_Add,Stored Procedure,Quality,Quality,Control Plans,29,5,1000,true,1,,2015-09-04T18:31:27.97Z,2026-02-08T12:22:38.777Z
18482,Control_Plan_Line2_Get (Quality),Control_Plan_Line2_Get,Stored Procedure,Quality,Quality,Control Plans,1,48,1000,true,1,,2015-09-04T17:33:24.407Z,
233636,Control_Plan_Lines_Export (Quality),Control_Plan_Lines_Export,Stored Procedure,Quality,Quality,Control Plans,9,26,1000,true,1,,2020-11-17T15:18:38.713Z,2026-03-08T10:55:19.36Z
18531,Control_Plan_Picker_Get (Quality),Control_Plan_Picker_Get,Stored Procedure,Quality,Quality,Control Plans,3,7,1000,true,1,,2015-09-04T17:33:45.523Z,
6001,Control_Plan_Section_Picker_Get (Quality),Control_Plan_Section_Picker_Get,Stored Procedure,Quality,Quality,Control Plans,2,5,1000,true,1,,2014-09-05T13:30:07.77Z,2015-09-04T17:32:32.823Z
17981,Control_Plan_Sections_Overview_By_Part_Op_Get (Quality),Control_Plan_Sections_Overview_By_Part_Op_Get,Stored Procedure,Quality,Quality,Control Plans,7,17,1000,true,1,,2015-09-04T17:27:37.787Z,2023-06-28T14:23:40.83Z
21330,Control_Plan_Standard_Line_Get (Quality),Control_Plan_Standard_Line_Get,Stored Procedure,Quality,Quality,Control Plans,1,23,1000,true,1,,2015-09-04T18:11:00.333Z,2026-02-08T11:33:08.103Z
18313,Control_Plan_Status_Active_Get (Quality),Control_Plan_Status_Active_Get,Stored Procedure,Quality,Quality,Control Plans,0,1,1000,true,1,,2015-09-04T17:31:34.243Z,
9104,Control_Plan_Type_Production_Get (Quality),Control_Plan_Type_Production_Get,Stored Procedure,Quality,Quality,Control Plans,1,4,1000,true,1,,2014-12-18T10:46:05.44Z,2015-09-04T17:31:34.12Z
20021,Cpks_Get2 (Quality),Cpks_Get2,Stored Procedure,Quality,Quality,SPC,6,48,1000,true,1,,2015-09-04T18:01:40.327Z,2023-04-11T15:01:14.837Z
1448,Cust_Program_Add (Quality),Cust_Program_Add,Stored Procedure,Quality,Program Management,Customer Programs,17,1,1000,true,1,,2014-03-19T18:40:47.313Z,2021-03-10T13:47:21.723Z
977,Cust_Programs_Get (Quality),Cust_Programs_Get,Stored Procedure,Quality,Program Management,Customer Programs,10,23,1000,true,1,,2014-02-25T12:56:26.853Z,2015-09-04T18:17:34.893Z
13024,Defect_Type_Select_List_Get (Quality),Defect_Type_Select_List_Get,Stored Procedure,Quality,Quality,Defect Log,5,2,1000,true,0,,2015-04-14T11:28:19.917Z,2015-09-04T18:16:29.55Z
238662,F_Test_P_Value_Get (Quality),F_Test_P_Value_Get,Stored Procedure,Quality,Quality,Gage Control,3,1,1000,true,1,,2024-12-10T11:39:09.697Z,
238661,Gage_Measurements_ANOVA_Tabulated_Results_Get (Quality),Gage_Measurements_ANOVA_Tabulated_Results_Get,Stored Procedure,Quality,Quality,Gage Control,5,7,1000,true,1,,2024-12-10T11:38:42.797Z,
4760,Inspection_Modes_Get (Quality),Inspection_Modes_Get,Stored Procedure,Quality,Quality,SPC,3,46,1000,true,1,,2014-08-05T12:35:09.173Z,2015-09-04T17:24:35.253Z
4285,Inspection_Modes_Picker_Get (Quality),Inspection_Modes_Picker_Get,Stored Procedure,Quality,Quality,SPC,1,2,1000,true,1,,2014-07-15T18:27:36.417Z,2016-03-14T12:32:46.96Z
15110,Iterations_Get (Quality),Iterations_Get,Stored Procedure,Quality,Program Management,Program Iterations,20,60,1000,true,1,,2015-09-04T16:22:30.933Z,2018-09-12T12:14:22.813Z
230370,Part_Specifications_Get (Quality),Part_Specifications_Get,Stored Procedure,Quality,Quality,Part Specifications,3,4,1000,true,1,,2018-12-13T20:54:51.27Z,2019-02-25T16:20:18.27Z
1876,Problem_2_Picker (Quality),Problem_2_Picker,Stored Procedure,Quality,Quality,Problem Control,3,6,1000,true,1,,2014-04-02T13:09:11.303Z,2015-10-21T18:55:07.383Z
12718,Problem_2_Report_Problems_By_Age (Quality),Problem_2_Report_Problems_By_Age,Stored Procedure,Quality,Quality,Problem Control,13,13,1000,true,1,,2015-04-03T12:45:24.313Z,2016-08-02T19:39:14.377Z
18421,Problem_2_Report_Problems_By_Date (Quality),Problem_2_Report_Problems_By_Date,Stored Procedure,Quality,Quality,Problem Control,10,16,1000,true,1,,2015-09-04T17:32:28.76Z,2016-07-21T12:49:31.457Z
1877,Problem_2_Simple_Get (Quality),Problem_2_Simple_Get,Stored Procedure,Quality,Quality,Problem Control,1,33,1000,true,1,,2014-04-01T20:38:28.56Z,2015-09-25T17:14:02.053Z
239816,Problem_Control_Community_Data_Source_Add (Quality),Problem_Control_Community_Data_Source_Add,Stored Procedure,Quality,Quality,Problem Control,1,0,1000,true,1,,2026-05-12T18:10:32.583Z,2026-05-19T19:56:35.697Z
239817,Problem_Control_Community_Data_Source_Delete (Quality),Problem_Control_Community_Data_Source_Delete,Stored Procedure,Quality,Quality,Problem Control,1,0,1000,true,1,,2026-05-12T18:11:15.413Z,2026-05-19T19:56:43.837Z
239814,Problem_Control_Community_Data_Source_Get (Quality),Problem_Control_Community_Data_Source_Get,Stored Procedure,Quality,Quality,Problem Control,0,4,1000,true,1,,2026-05-12T18:05:31.427Z,2026-05-19T19:56:16.14Z
239815,Problem_Control_Community_Data_Source_Picker_Get (Quality),Problem_Control_Community_Data_Source_Picker_Get,Stored Procedure,Quality,Quality,Problem Control,1,4,1000,true,1,,2026-05-12T18:09:52.18Z,2026-05-19T19:56:26.933Z
23232,Problem_Control_Customer_Returns_Get (Quality),Problem_Control_Customer_Returns_Get,Stored Procedure,Quality,Quality,Problem Control,2,7,1000,false,1,,2015-09-16T12:36:06.91Z,2019-04-01T14:45:37.947Z
19938,Problem_Logs_Get (Quality),Problem_Logs_Get,Stored Procedure,Quality,Quality,Problem Control,23,32,1000,true,1,,2015-09-04T18:00:48.827Z,2016-04-25T11:12:36.073Z
21418,Problem_Team_Member_2_Details_Get (Quality),Problem_Team_Member_2_Details_Get,Stored Procedure,Quality,Quality,Problem Control,2,4,1000,true,1,,2015-09-04T18:11:18.02Z,
1635,Problem_Type_Select_List_Get (Quality),Problem_Type_Select_List_Get,Stored Procedure,Quality,Quality,Problem Control,2,2,1000,true,1,,2014-03-26T16:47:22.307Z,2015-09-04T17:14:16.283Z
16103,Process_Control_Recipe_Families_Get (Quality),Process_Control_Recipe_Families_Get,Stored Procedure,Quality,Quality,Control Plans,5,11,1000,true,1,,2015-09-04T16:51:40.81Z,2017-01-18T18:12:25.967Z
16104,Process_Control_Recipe_Family_Parts_Get (Quality),Process_Control_Recipe_Family_Parts_Get,Stored Procedure,Quality,Quality,Control Plans,1,5,1000,true,1,,2015-09-04T16:51:41.08Z,
16105,Process_Control_Recipe_Specifications_Get (Quality),Process_Control_Recipe_Specifications_Get,Stored Procedure,Quality,Quality,Control Plans,1,22,1000,true,1,,2015-09-04T16:51:41.227Z,
28496,Process_Control_Recipes_By_Control_Plan_Get (Quality),Process_Control_Recipes_By_Control_Plan_Get,Stored Procedure,Quality,Quality,Control Plans,2,3,1000,true,1,,2016-10-21T16:11:27.273Z,2016-10-21T19:55:27.637Z
2053,Program_Get2 (Quality),Program_Get2,Stored Procedure,Quality,Program Management,Program Manager,1,51,1000,true,1,,2014-04-09T20:15:55.57Z,2015-09-04T20:18:01.933Z
1953,Program_Groups_Get (Quality),Program_Groups_Get,Stored Procedure,Quality,Program Management,Program Manager,0,2,1000,true,1,,2014-04-08T14:06:19.977Z,2015-09-04T18:11:22.353Z
6304,Programs_Get2 (Quality),Programs_Get2,Stored Procedure,Quality,Program Management,Program Manager,23,32,1000,true,1,,2014-09-15T09:18:17.33Z,2020-04-23T14:02:17.39Z
2158,Sample_Plans_Get (Quality),Sample_Plans_Get,Stored Procedure,Quality,Quality,Control Plans,1,13,1000,true,1,,2014-04-15T19:09:58.147Z,2016-03-14T12:39:01.66Z
5019,SPC_Inspection_History_Get (Quality),SPC_Inspection_History_Get,Stored Procedure,Quality,Quality,Inspection Data Collection,4,37,1000,true,1,,2014-08-12T09:24:10.003Z,2024-12-10T11:36:17.26Z
15387,Spec_Doc_Get (Quality),Spec_Doc_Get,Stored Procedure,Quality,Quality,Specification Management (Documents),1,27,1000,true,1,,2015-09-04T16:40:49.293Z,
18328,Spec_Doc_Part_Operations_Get (Quality),Spec_Doc_Part_Operations_Get,Stored Procedure,Quality,Quality,Specification Management (Documents),2,19,1000,true,1,,2015-09-04T17:31:36.263Z,
18337,Spec_Doc_Part_Operations_Get_All (Quality),Spec_Doc_Part_Operations_Get_All,Stored Procedure,Quality,Quality,Specification Management (Documents),2,15,1000,true,1,,2015-09-04T17:31:37.95Z,
27283,Spec_Doc_Parts_Get (Quality),Spec_Doc_Parts_Get,Stored Procedure,Quality,Quality,Specification Management (Documents),1,17,1000,true,1,,2016-01-26T11:11:26.433Z,2016-01-26T15:34:09.797Z
10838,Spec_Docs_Job_Get (Quality),Spec_Docs_Job_Get,Stored Procedure,Quality,Quality,Specification Management (Documents),1,9,1000,true,1,,2015-02-09T11:37:09.877Z,2015-09-04T18:16:37.503Z
20328,Specification_By_Part_List_Picker_Get (Quality),Specification_By_Part_List_Picker_Get,Stored Procedure,Quality,Quality,Part Specifications,4,11,1000,true,1,,2015-09-04T18:05:10.393Z,2016-08-31T10:52:37.053Z
239316,Specification_Failure_Modes_Get (Quality),Specification_Failure_Modes_Get,Stored Procedure,Quality,Quality,Part Specifications,2,3,1000,true,1,,2025-09-30T11:19:20.11Z,2025-09-30T11:22:42.397Z
6429,Specification_Get (Quality),Specification_Get,Stored Procedure,Quality,Quality,Part Specifications,1,75,1000,true,1,,2014-09-17T13:51:03.63Z,2026-07-13T14:31:05.53Z
5112,Specification_Picker_Get (Quality),Specification_Picker_Get,Stored Procedure,Quality,Quality,Part Specifications,5,11,1000,true,1,,2014-08-13T13:31:55.527Z,2016-02-11T20:32:34.52Z
9119,Specification_Update (Quality),Specification_Update,Stored Procedure,Quality,Quality,Part Specifications,44,1,1000,true,1,,2014-12-19T10:33:37.297Z,2026-07-13T14:00:49.503Z
230339,Specifications_By_Part_Part_Operation_Get_Picker (Quality),Specifications_By_Part_Part_Operation_Get_Picker,Stored Procedure,Quality,Quality,Part Specifications,2,4,1000,true,1,,2018-11-30T12:35:58.887Z,2019-02-25T16:20:18.27Z
10821,Specifications_Job_Sheet_Get (Quality),Specifications_Job_Sheet_Get,Stored Procedure,Quality,Production Tracking,Job Tracking System,3,44,1000,true,1,,2015-02-09T11:09:06.473Z,2015-09-04T17:15:44.503Z
21246,Supplier_Return_PPM_Get (Quality),Supplier_Return_PPM_Get,Stored Procedure,Quality,Purchasing,Supplier Returns,9,6,1000,true,1,,2015-09-04T18:10:40.023Z,
17121,Workcenters_PLC_Checksheet_Get (Quality),Workcenters_PLC_Checksheet_Get,Stored Procedure,Quality,Production Tracking,PLC Machine Integration Connector,0,5,1000,true,0,,2015-09-04T17:15:12.41Z,
22696,Catalog_Get (Sales),Catalog_Get,Stored Procedure,Sales,Sales and CRM,Order Entry and Tracking,1,6,1000,true,1,,2015-09-04T18:31:04.413Z,
5504,Catalog_Price_Get (Sales),Catalog_Price_Get,Stored Procedure,Sales,Sales and CRM,Order Entry and Tracking,1,12,1000,true,1,,2014-08-22T12:04:48.013Z,2022-04-19T14:15:01.87Z
5531,Catalog_Prices_Get (Sales),Catalog_Prices_Get,Stored Procedure,Sales,Sales and CRM,Order Entry and Tracking,10,14,1000,true,1,,2014-08-22T17:25:05.763Z,2018-01-09T15:16:49.96Z
4809,Catalog_Prices_With_Breakpoints_Get (Sales),Catalog_Prices_With_Breakpoints_Get,Stored Procedure,Sales,Sales and CRM,Order Entry and Tracking,10,16,1000,true,1,,2014-08-06T12:34:00.633Z,2015-09-28T17:19:08.227Z
336,Catalogs_Get (Sales),Catalogs_Get,Stored Procedure,Sales,Sales and CRM,Order Entry and Tracking,3,7,1000,true,1,,2013-12-20T22:02:48.963Z,2018-09-18T15:06:53.757Z
19093,Commission_Owed_Building_Summary_Get (Sales),Commission_Owed_Building_Summary_Get,Stored Procedure,Sales,Sales and CRM,Sales Commissions Management,5,6,1000,true,1,,2015-09-04T17:42:11.893Z,
796,Commodity_Codes_Get (Sales),Commodity_Codes_Get,Stored Procedure,Sales,Engineering,Part List,1,4,1000,true,1,,2014-02-18T17:34:31.547Z,2015-09-04T16:55:38.753Z
8523,Container_Truck_Check (Sales),Container_Truck_Check,Stored Procedure,Sales,Inventory,Inventory Tracking,3,1,1000,true,1,,2014-12-04T15:16:51.263Z,2022-10-31T17:28:45.967Z
233110,Credit_Card_Sales_Tax_Validation_UX_Get (Sales),Credit_Card_Sales_Tax_Validation_UX_Get,Stored Procedure,Sales,Sales and CRM,Order Entry and Tracking,1,1,1000,true,1,,2020-06-24T14:56:01.063Z,2020-06-24T14:56:34.787Z
16398,Customer_Order_Detail_Export_Get (Sales),Customer_Order_Detail_Export_Get,Stored Procedure,Sales,Sales and CRM,Customer Orders and Releases,6,15,1000,true,1,,2015-09-04T17:02:24.88Z,
16399,Customer_Order_Header_Export_Get (Sales),Customer_Order_Header_Export_Get,Stored Procedure,Sales,Sales and CRM,Customer Orders and Releases,4,5,1000,true,1,,2015-09-04T17:02:25.253Z,
5231,Customer_PO_Invoices_Picker_Get (Sales),Customer_PO_Invoices_Picker_Get,Stored Procedure,Sales,Sales and CRM,Customer Orders and Releases,5,7,1000,true,1,,2014-08-15T13:08:51.893Z,2015-09-04T20:18:43.543Z
20801,Customer_Prices_Get (Sales),Customer_Prices_Get,Stored Procedure,Sales,Sales and CRM,Sales Price Management,3,13,1000,true,1,,2015-09-04T18:08:26.673Z,
19316,Customer_Returns_Report (Sales),Customer_Returns_Report,Stored Procedure,Sales,,,12,38,1000,false,1,,2015-09-04T17:52:21.87Z,
21158,Customer_Schedule_Export_Get (Sales),Customer_Schedule_Export_Get,Stored Procedure,Sales,Shipping,Customer Shipping,0,58,1000,true,1,,2015-09-04T18:10:01.893Z,
21272,Customer_Shipper_Details_Get (Sales),Customer_Shipper_Details_Get,Stored Procedure,Sales,Shipping,Customer Shipping,5,12,1000,true,1,,2015-09-04T18:10:47.737Z,
24181,Demand_Caster_Release_Export (Sales),Demand_Caster_Release_Export,Stored Procedure,Sales,,,2,31,5000,false,1,,2015-11-16T14:03:06Z,2021-09-07T13:25:47.87Z
28340,Demand_Caster_Release_Offset (Sales),Demand_Caster_Release_Offset,Stored Procedure,Sales,,,8,40,5000,false,1,,2016-09-13T18:42:29.433Z,2025-10-30T11:31:25.333Z
234971,Demand_Caster_Shipper_Release_Offset (Sales),Demand_Caster_Shipper_Release_Offset,Stored Procedure,Sales,Engineering,Process Routings,6,37,2000,false,1,,2021-11-02T14:45:06Z,2025-10-30T11:32:06.963Z
239716,Drop_Ship_AR_Invoice_Update (Sales),Drop_Ship_AR_Invoice_Update,Stored Procedure,Sales,Shipping,Customer Shipping,2,0,1000,true,1,,2026-03-31T10:04:30.5Z,
239717,Drop_Ship_Confirm_Prepare (Sales),Drop_Ship_Confirm_Prepare,Stored Procedure,Sales,Shipping,Customer Shipping,4,2,1000,true,1,,2026-03-31T10:05:04.15Z,
239718,Drop_Ship_Fields_Validation_Get (Sales),Drop_Ship_Fields_Validation_Get,Stored Procedure,Sales,Shipping,Customer Shipping,1,2,1000,true,1,,2026-03-31T10:05:27.79Z,
239719,Drop_Ship_Ship_Complete (Sales),Drop_Ship_Ship_Complete,Stored Procedure,Sales,Shipping,Customer Shipping,3,1,1000,true,1,,2026-03-31T10:05:52.91Z,
